1080 runs | 20 workers | num_iter=30
[362/1080] haei_g1/nrep03/seed04: ok(final_y=-1.215, 33.5s)
[363/1080] haei_g1/nrep03/seed05: ok(final_y=-4.812, 34.3s)
[364/1080] haei_g1/nrep03/seed06: ok(final_y=-0.674, 34.3s)
[365/1080] haei_g1/nrep03/seed07: ok(final_y=-3.907, 34.9s)
[366/1080] haei_g1/nrep03/seed09: ok(final_y=-2.621, 33.7s)
[367/1080] haei_g1/nrep03/seed11: ok(final_y=-4.1, 33.9s)
[368/1080] haei_g1/nrep03/seed08: ok(final_y=-4.755, 39.8s)
[369/1080] haei_g0.5/nrep10/seed30: ok(final_y=-2.271, 54.7s)
[370/1080] haei_g1/nrep03/seed12: ok(final_y=-5.305, 32.7s)
[371/1080] haei_g1/nrep03/seed03: ok(final_y=-5.078, 52.7s)
[372/1080] haei_g1/nrep03/seed13: ok(final_y=-2.161, 33.7s)
[373/1080] haei_g1/nrep03/seed14: ok(final_y=0.9038, 34.0s)
[374/1080] haei_g1/nrep03/seed16: ok(final_y=-0.7259, 36.0s)
[375/1080] haei_g1/nrep03/seed17: ok(final_y=-2.008, 33.6s)
[376/1080] haei_g1/nrep03/seed18: ok(final_y=-6.405, 34.7s)
[377/1080] haei_g1/nrep03/seed19: ok(final_y=-9.779, 34.2s)
[378/1080] haei_g1/nrep03/seed10: ok(final_y=-4.078, 54.5s)
[379/1080] haei_g1/nrep03/seed22: ok(final_y=-2.145, 33.4s)
[380/1080] haei_g1/nrep03/seed21: ok(final_y=-1.305, 36.0s)
[381/1080] haei_g1/nrep03/seed23: ok(final_y=-5.664, 32.6s)
[382/1080] haei_g1/nrep03/seed15: ok(final_y=-5.307, 54.1s)
[383/1080] haei_g1/nrep03/seed26: ok(final_y=-3.761, 33.3s)
[384/1080] haei_g1/nrep03/seed25: ok(final_y=-4.153, 35.6s)
[385/1080] haei_g1/nrep03/seed27: ok(final_y=-3.433, 33.5s)
[386/1080] haei_g1/nrep03/seed30: ok(final_y=-6.876, 31.9s)
[387/1080] haei_g1/nrep03/seed24: ok(final_y=-0.03127, 41.2s)
[388/1080] haei_g1/nrep03/seed28: ok(final_y=-5.807, 34.5s)
[389/1080] haei_g1/nrep05/seed02: ok(final_y=-4.863, 34.2s)
[390/1080] haei_g1/nrep03/seed20: ok(final_y=-4.596, 52.6s)
[391/1080] haei_g1/nrep05/seed01: ok(final_y=-3.837, 36.8s)
[392/1080] haei_g1/nrep05/seed03: ok(final_y=-2.794, 36.4s)
[393/1080] haei_g1/nrep05/seed04: ok(final_y=-2.571, 34.2s)
[394/1080] haei_g1/nrep05/seed05: ok(final_y=-1.175, 34.3s)
[395/1080] haei_g1/nrep05/seed07: ok(final_y=-0.3039, 34.1s)
[396/1080] haei_g1/nrep05/seed09: ok(final_y=-4.588, 35.3s)
[397/1080] haei_g1/nrep03/seed29: ok(final_y=-0.2339, 54.9s)
[398/1080] haei_g1/nrep05/seed10: ok(final_y=-3.942, 35.3s)
[399/1080] haei_g1/nrep05/seed11: ok(final_y=-4.719, 32.8s)
[400/1080] haei_g1/nrep05/seed06: ok(final_y=-3.473, 47.8s)
[401/1080] haei_g1/nrep05/seed13: ok(final_y=-0.4399, 34.3s)
[402/1080] haei_g1/nrep05/seed15: ok(final_y=-5.768, 33.5s)
[403/1080] haei_g1/nrep05/seed14: ok(final_y=-7.719, 36.2s)
[404/1080] haei_g1/nrep05/seed08: ok(final_y=-2.038, 51.4s)
[405/1080] haei_g1/nrep05/seed16: ok(final_y=0.3246, 35.0s)
[406/1080] haei_g1/nrep05/seed18: ok(final_y=-1.617, 36.1s)
[407/1080] haei_g1/nrep05/seed21: ok(final_y=-4.555, 34.6s)
[408/1080] haei_g1/nrep05/seed17: ok(final_y=-1.127, 39.7s)
[409/1080] haei_g1/nrep05/seed19: ok(final_y=-2.325, 38.2s)
[410/1080] haei_g1/nrep05/seed22: ok(final_y=-1, 35.4s)
[411/1080] haei_g1/nrep05/seed23: ok(final_y=-3.023, 34.3s)
[412/1080] haei_g1/nrep05/seed12: ok(final_y=-4.559, 52.5s)
[413/1080] haei_g1/nrep05/seed24: ok(final_y=-2.8, 33.5s)
[414/1080] haei_g1/nrep05/seed25: ok(final_y=-5.065, 34.2s)
[415/1080] haei_g1/nrep05/seed26: ok(final_y=-4.32, 34.0s)
[416/1080] haei_g1/nrep05/seed29: ok(final_y=-2.441, 33.9s)
[417/1080] haei_g1/nrep05/seed28: ok(final_y=-2.127, 36.4s)
[418/1080] haei_g1/nrep05/seed20: ok(final_y=-1.036, 56.1s)
[419/1080] haei_g1/nrep10/seed03: ok(final_y=-3.218, 33.2s)
[420/1080] haei_g1/nrep10/seed01: ok(final_y=-3.186, 35.9s)
[421/1080] haei_g1/nrep10/seed02: ok(final_y=-0.8012, 33.8s)
[422/1080] haei_g1/nrep10/seed05: ok(final_y=-0.6931, 34.2s)
[423/1080] haei_g1/nrep05/seed30: ok(final_y=0.2588, 46.1s)
[424/1080] haei_g1/nrep10/seed07: ok(final_y=-2.975, 35.5s)
[425/1080] haei_g1/nrep10/seed08: ok(final_y=-1.094, 34.9s)
[426/1080] haei_g1/nrep10/seed06: ok(final_y=-0.7645, 39.5s)
[427/1080] haei_g1/nrep05/seed27: ok(final_y=-2.444, 54.7s)
[428/1080] haei_g1/nrep10/seed10: ok(final_y=-2.04, 35.1s)
[429/1080] haei_g1/nrep10/seed11: ok(final_y=-1.295, 33.3s)
[430/1080] haei_g1/nrep10/seed09: ok(final_y=-3.601, 37.5s)
[431/1080] haei_g1/nrep10/seed13: ok(final_y=-0.5404, 35.0s)
[432/1080] haei_g1/nrep10/seed14: ok(final_y=-1.82, 34.4s)
[433/1080] haei_g1/nrep10/seed04: ok(final_y=-1.493, 53.4s)
[434/1080] haei_g1/nrep10/seed15: ok(final_y=-1.69, 36.2s)
[435/1080] haei_g1/nrep10/seed16: ok(final_y=-0.3175, 37.3s)
[436/1080] haei_g1/nrep10/seed17: ok(final_y=-2.463, 35.6s)
[437/1080] haei_g1/nrep10/seed21: ok(final_y=-2.336, 33.9s)
[438/1080] haei_g1/nrep10/seed19: ok(final_y=-1.196, 34.4s)
[439/1080] haei_g1/nrep10/seed12: ok(final_y=-1.548, 53.7s)
[440/1080] haei_g1/nrep10/seed20: ok(final_y=-0.8042, 38.0s)
[441/1080] haei_g1/nrep10/seed22: ok(final_y=-2.878, 37.8s)
[442/1080] haei_g1/nrep10/seed23: ok(final_y=-1.693, 33.2s)
[443/1080] haei_g1/nrep10/seed24: ok(final_y=-1.031, 35.4s)
[444/1080] haei_g1/nrep10/seed25: ok(final_y=-2.338, 34.6s)
[445/1080] haei_g1/nrep10/seed29: ok(final_y=-1.369, 34.8s)
[446/1080] haei_g1/nrep10/seed28: ok(final_y=-4.16, 35.6s)
[447/1080] haei_g1/nrep10/seed30: ok(final_y=-2.098, 35.1s)
[448/1080] haei_g1/nrep10/seed18: ok(final_y=-0.8653, 54.7s)
[449/1080] haei_g5/nrep03/seed01: ok(final_y=-0.01, 34.5s)
[450/1080] haei_g5/nrep03/seed02: ok(final_y=0.1124, 34.8s)
[451/1080] haei_g1/nrep10/seed26: ok(final_y=0.1494, 43.6s)
[452/1080] haei_g5/nrep03/seed05: ok(final_y=-6.215, 34.2s)
[453/1080] haei_g5/nrep03/seed04: ok(final_y=-2.654, 38.2s)
[454/1080] haei_g5/nrep03/seed06: ok(final_y=-3.197, 36.2s)
[455/1080] haei_g5/nrep03/seed08: ok(final_y=-5.695, 32.7s)
[456/1080] haei_g1/nrep10/seed27: ok(final_y=-2.067, 55.7s)
[457/1080] haei_g5/nrep03/seed10: ok(final_y=-5.805, 33.9s)
[458/1080] haei_g5/nrep03/seed12: ok(final_y=-10.64, 30.6s)
[459/1080] haei_g5/nrep03/seed07: ok(final_y=-3.629, 38.5s)
[460/1080] haei_g5/nrep03/seed03: ok(final_y=-5.811, 51.0s)
[461/1080] haei_g5/nrep03/seed11: ok(final_y=-5.286, 35.3s)
[462/1080] haei_g5/nrep03/seed14: ok(final_y=-0.315, 35.0s)
[463/1080] haei_g5/nrep03/seed15: ok(final_y=-4.058, 34.7s)
[464/1080] haei_g5/nrep03/seed16: ok(final_y=-9.033, 34.1s)
[465/1080] haei_g5/nrep03/seed19: ok(final_y=-9.779, 33.9s)
[466/1080] haei_g5/nrep03/seed13: ok(final_y=0.3702, 41.0s)
[467/1080] haei_g5/nrep03/seed20: ok(final_y=-6.345, 32.8s)
[468/1080] haei_g5/nrep03/seed09: ok(final_y=0.01064, 53.3s)
[469/1080] haei_g5/nrep03/seed23: ok(final_y=-5.676, 33.5s)
[470/1080] haei_g5/nrep03/seed17: ok(final_y=-3.648, 50.3s)
[471/1080] haei_g5/nrep03/seed22: ok(final_y=0.07655, 36.0s)
[472/1080] haei_g5/nrep03/seed18: ok(final_y=-5.137, 51.8s)
[473/1080] haei_g5/nrep03/seed21: ok(final_y=-10.91, 46.6s)
[474/1080] haei_g5/nrep03/seed25: ok(final_y=-3.586, 34.7s)
[475/1080] haei_g5/nrep03/seed24: ok(final_y=0.29, 37.2s)
[476/1080] haei_g5/nrep03/seed27: ok(final_y=-3.433, 33.7s)
[477/1080] haei_g5/nrep03/seed28: ok(final_y=-2.008, 33.6s)
[478/1080] haei_g5/nrep03/seed29: ok(final_y=-4.965, 35.8s)
[479/1080] haei_g5/nrep05/seed01: ok(final_y=-3.72, 35.1s)
[480/1080] haei_g5/nrep05/seed05: ok(final_y=-7.178, 32.2s)
[481/1080] haei_g5/nrep05/seed03: ok(final_y=-0.4544, 35.6s)
[482/1080] haei_g5/nrep03/seed26: ok(final_y=-3.463, 51.9s)
[483/1080] haei_g5/nrep05/seed07: ok(final_y=-0.3039, 34.2s)
[484/1080] haei_g5/nrep05/seed08: ok(final_y=-2.009, 35.1s)
[485/1080] haei_g5/nrep05/seed02: ok(final_y=-4.139, 44.2s)
[486/1080] haei_g5/nrep03/seed30: ok(final_y=-2.622, 51.3s)
[487/1080] haei_g5/nrep05/seed04: ok(final_y=-3.379, 43.7s)
[488/1080] haei_g5/nrep05/seed11: ok(final_y=-1.659, 33.3s)
[489/1080] haei_g5/nrep05/seed09: ok(final_y=-4.434, 35.2s)
[490/1080] haei_g5/nrep05/seed10: ok(final_y=-3.942, 35.3s)
[491/1080] haei_g5/nrep05/seed14: ok(final_y=-7.719, 32.7s)
[492/1080] haei_g5/nrep05/seed12: ok(final_y=-4.731, 34.4s)
[493/1080] haei_g5/nrep05/seed13: ok(final_y=-3.971, 35.4s)
[494/1080] haei_g5/nrep05/seed16: ok(final_y=-3.949, 34.1s)
[495/1080] haei_g5/nrep05/seed17: ok(final_y=-6.656, 33.9s)
[496/1080] haei_g5/nrep05/seed06: ok(final_y=-3.275, 56.2s)
[497/1080] haei_g5/nrep05/seed18: ok(final_y=-2.337, 34.5s)
[498/1080] haei_g5/nrep05/seed15: ok(final_y=-5.868, 42.1s)
[499/1080] haei_g5/nrep05/seed19: ok(final_y=-1.536, 34.4s)
[500/1080] haei_g5/nrep05/seed20: ok(final_y=-1.847, 34.7s)
[501/1080] haei_g5/nrep05/seed21: ok(final_y=-0.6168, 34.6s)
[502/1080] haei_g5/nrep05/seed23: ok(final_y=-3.173, 34.4s)
[503/1080] haei_g5/nrep05/seed24: ok(final_y=-1.008, 35.4s)
[504/1080] haei_g5/nrep05/seed28: ok(final_y=-2.205, 35.7s)
[505/1080] haei_g5/nrep10/seed01: ok(final_y=-0.02473, 34.8s)
[506/1080] haei_g5/nrep05/seed29: ok(final_y=-2.292, 35.9s)
[507/1080] haei_g5/nrep10/seed02: ok(final_y=-0.8012, 34.0s)
[508/1080] haei_g5/nrep05/seed30: ok(final_y=-2.233, 36.0s)
[509/1080] haei_g5/nrep10/seed03: ok(final_y=-1.708, 35.5s)
[510/1080] haei_g5/nrep05/seed22: ok(final_y=-3.056, 53.3s)
[511/1080] haei_g5/nrep10/seed05: ok(final_y=-5.067, 33.2s)
[512/1080] haei_g5/nrep10/seed04: ok(final_y=-3.497, 34.1s)
[513/1080] haei_g5/nrep05/seed27: ok(final_y=-0.8943, 49.9s)
[514/1080] haei_g5/nrep10/seed07: ok(final_y=-4.335, 34.3s)
[515/1080] haei_g5/nrep05/seed26: ok(final_y=-4.32, 55.3s)
[516/1080] haei_g5/nrep05/seed25: ok(final_y=-5.065, 56.0s)
[517/1080] haei_g5/nrep10/seed09: ok(final_y=0.05178, 35.3s)
[518/1080] haei_g5/nrep10/seed08: ok(final_y=-2.243, 37.3s)
[519/1080] haei_g5/nrep10/seed11: ok(final_y=-1.37, 33.0s)
[520/1080] haei_g5/nrep10/seed10: ok(final_y=-1.936, 35.0s)
[521/1080] haei_g5/nrep10/seed12: ok(final_y=-0.3684, 35.4s)
[522/1080] haei_g5/nrep10/seed13: ok(final_y=0.2279, 36.5s)
[523/1080] haei_g5/nrep10/seed06: ok(final_y=-1.379, 53.8s)
[524/1080] haei_g5/nrep10/seed14: ok(final_y=-1.44, 34.7s)
[525/1080] haei_g5/nrep10/seed16: ok(final_y=-1.458, 35.3s)
[526/1080] haei_g5/nrep10/seed15: ok(final_y=-0.1263, 35.5s)
[527/1080] haei_g5/nrep10/seed18: ok(final_y=0.1688, 36.8s)
[528/1080] haei_g5/nrep10/seed17: ok(final_y=-2.708, 37.2s)
[529/1080] haei_g5/nrep10/seed19: ok(final_y=-2.403, 35.2s)
[530/1080] haei_g5/nrep10/seed22: ok(final_y=-0.2012, 34.4s)
[531/1080] haei_g5/nrep10/seed24: ok(final_y=-3.729, 34.3s)
[532/1080] haei_g5/nrep10/seed21: ok(final_y=-2.378, 39.8s)
[533/1080] haei_g5/nrep10/seed23: ok(final_y=-3.534, 39.8s)
[534/1080] haei_g5/nrep10/seed28: ok(final_y=-3.908, 35.5s)
[535/1080] haei_g5/nrep10/seed29: ok(final_y=-1.014, 34.3s)
[536/1080] haei_g5/nrep10/seed30: ok(final_y=-2.125, 35.9s)
[537/1080] haei_g5/nrep10/seed27: ok(final_y=-1.297, 44.1s)
[538/1080] haei_g5/nrep10/seed20: ok(final_y=-3.386, 54.4s)
[539/1080] anpei_b0.2/nrep03/seed02: ok(final_y=3.676, 36.0s)
[540/1080] anpei_b0.2/nrep03/seed01: ok(final_y=0.1685, 41.7s)
[541/1080] haei_g5/nrep10/seed25: ok(final_y=-2.1, 52.9s)
[542/1080] haei_g5/nrep10/seed26: ok(final_y=-1.111, 54.1s)
[543/1080] anpei_b0.2/nrep03/seed05: ok(final_y=-2.527, 34.7s)
[544/1080] anpei_b0.2/nrep03/seed04: ok(final_y=0.9402, 38.5s)
[545/1080] anpei_b0.2/nrep03/seed08: ok(final_y=1.388, 36.6s)
[546/1080] anpei_b0.2/nrep03/seed07: ok(final_y=0.1997, 39.5s)
[547/1080] anpei_b0.2/nrep03/seed11: ok(final_y=1.153, 35.2s)
[548/1080] anpei_b0.2/nrep03/seed06: ok(final_y=1.93, 44.3s)
[549/1080] anpei_b0.2/nrep03/seed10: ok(final_y=0.6343, 41.7s)
[550/1080] anpei_b0.2/nrep03/seed09: ok(final_y=1.878, 47.1s)
[551/1080] anpei_b0.2/nrep03/seed12: ok(final_y=1.582, 41.9s)
[552/1080] anpei_b0.2/nrep03/seed15: ok(final_y=-5.517, 37.2s)
[553/1080] anpei_b0.2/nrep03/seed13: ok(final_y=0.5932, 41.7s)
[554/1080] anpei_b0.2/nrep03/seed03: ok(final_y=0.2302, 65.9s)
[555/1080] anpei_b0.2/nrep03/seed16: ok(final_y=0.6468, 39.9s)
[556/1080] anpei_b0.2/nrep03/seed20: ok(final_y=1.41, 38.4s)
[557/1080] anpei_b0.2/nrep03/seed14: ok(final_y=0.5861, 54.4s)
[558/1080] anpei_b0.2/nrep03/seed19: ok(final_y=-1.071, 43.9s)
[559/1080] anpei_b0.2/nrep03/seed23: ok(final_y=-0.1906, 36.0s)
[560/1080] anpei_b0.2/nrep03/seed17: ok(final_y=-0.8669, 53.7s)
[561/1080] anpei_b0.2/nrep03/seed24: ok(final_y=-4.185, 38.3s)
[562/1080] anpei_b0.2/nrep03/seed25: ok(final_y=1.274, 37.8s)
[563/1080] anpei_b0.2/nrep03/seed27: ok(final_y=-0.02748, 37.5s)
[564/1080] anpei_b0.2/nrep03/seed28: ok(final_y=0.2936, 35.6s)
[565/1080] anpei_b0.2/nrep03/seed26: ok(final_y=0.2005, 38.4s)
[566/1080] anpei_b0.2/nrep03/seed21: ok(final_y=0.3926, 55.8s)
[567/1080] anpei_b0.2/nrep03/seed18: ok(final_y=-2.485, 62.5s)
[568/1080] anpei_b0.2/nrep03/seed30: ok(final_y=-2.622, 36.1s)
[569/1080] anpei_b0.2/nrep03/seed22: ok(final_y=0.3044, 57.0s)
[570/1080] anpei_b0.2/nrep05/seed01: ok(final_y=0.9476, 36.7s)
[571/1080] anpei_b0.2/nrep05/seed02: ok(final_y=1.158, 37.3s)
[572/1080] anpei_b0.2/nrep05/seed03: ok(final_y=0.1749, 38.6s)
[573/1080] anpei_b0.2/nrep03/seed29: ok(final_y=0.7974, 48.0s)
[574/1080] anpei_b0.2/nrep05/seed05: ok(final_y=3.279, 38.1s)
[575/1080] anpei_b0.2/nrep05/seed06: ok(final_y=2.163, 35.7s)
[576/1080] anpei_b0.2/nrep05/seed08: ok(final_y=1.16, 35.5s)
[577/1080] anpei_b0.2/nrep05/seed09: ok(final_y=1.986, 35.0s)
[578/1080] anpei_b0.2/nrep05/seed04: ok(final_y=2.965, 51.8s)
[579/1080] anpei_b0.2/nrep05/seed07: ok(final_y=0.4379, 43.2s)
[580/1080] anpei_b0.2/nrep05/seed11: ok(final_y=-0.256, 37.8s)
[581/1080] anpei_b0.2/nrep05/seed12: ok(final_y=2.76, 43.3s)
[582/1080] anpei_b0.2/nrep05/seed15: ok(final_y=1.595, 40.2s)
[583/1080] anpei_b0.2/nrep05/seed20: ok(final_y=1.527, 34.4s)
[584/1080] anpei_b0.2/nrep05/seed10: ok(final_y=2.513, 49.6s)
[585/1080] anpei_b0.2/nrep05/seed21: ok(final_y=-0.3364, 37.0s)
[586/1080] anpei_b0.2/nrep05/seed14: ok(final_y=0.4536, 46.9s)
[587/1080] anpei_b0.2/nrep05/seed22: ok(final_y=0.885, 38.5s)
[588/1080] anpei_b0.2/nrep05/seed18: ok(final_y=1.334, 43.5s)
[589/1080] anpei_b0.2/nrep05/seed23: ok(final_y=0.5603, 37.9s)
[590/1080] anpei_b0.2/nrep05/seed24: ok(final_y=-0.07438, 37.7s)
[591/1080] anpei_b0.2/nrep05/seed13: ok(final_y=0.5973, 54.1s)
[592/1080] anpei_b0.2/nrep05/seed16: ok(final_y=0.07842, 51.2s)
[593/1080] anpei_b0.2/nrep05/seed19: ok(final_y=-1.171, 53.5s)
[594/1080] anpei_b0.2/nrep05/seed25: ok(final_y=0.4481, 38.9s)
[595/1080] anpei_b0.2/nrep05/seed27: ok(final_y=0.8059, 38.0s)
[596/1080] anpei_b0.2/nrep05/seed29: ok(final_y=3.381, 33.0s)
[597/1080] anpei_b0.2/nrep05/seed28: ok(final_y=0.6224, 39.3s)
[598/1080] anpei_b0.2/nrep05/seed30: ok(final_y=1.422, 38.8s)
[599/1080] anpei_b0.2/nrep05/seed17: ok(final_y=0.09249, 69.4s)
[600/1080] anpei_b0.2/nrep10/seed02: ok(final_y=0.1668, 36.3s)
[601/1080] anpei_b0.2/nrep10/seed03: ok(final_y=0.4679, 36.5s)
[602/1080] anpei_b0.2/nrep10/seed07: ok(final_y=0.6704, 35.5s)
[603/1080] anpei_b0.2/nrep10/seed11: ok(final_y=3.793, 31.6s)
[604/1080] anpei_b0.2/nrep10/seed06: ok(final_y=1.923, 38.7s)
[605/1080] anpei_b0.2/nrep10/seed05: ok(final_y=0.0557, 40.0s)
[606/1080] anpei_b0.2/nrep05/seed26: ok(final_y=-0.153, 60.8s)
[607/1080] anpei_b0.2/nrep10/seed10: ok(final_y=1.971, 33.4s)
[608/1080] anpei_b0.2/nrep10/seed09: ok(final_y=1.371, 36.2s)
[609/1080] anpei_b0.2/nrep10/seed12: ok(final_y=0.2718, 33.8s)
[610/1080] anpei_b0.2/nrep10/seed08: ok(final_y=0.7326, 41.3s)
[611/1080] anpei_b0.2/nrep10/seed01: ok(final_y=0.8224, 52.7s)
[612/1080] anpei_b0.2/nrep10/seed15: ok(final_y=2.498, 32.0s)
[613/1080] anpei_b0.2/nrep10/seed04: ok(final_y=2.814, 53.2s)
[614/1080] anpei_b0.2/nrep10/seed14: ok(final_y=2.328, 40.2s)
[615/1080] anpei_b0.2/nrep10/seed16: ok(final_y=3.709, 38.7s)
[616/1080] anpei_b0.2/nrep10/seed18: ok(final_y=0.6726, 36.7s)
[617/1080] anpei_b0.2/nrep10/seed20: ok(final_y=0.8202, 34.6s)
[618/1080] anpei_b0.2/nrep10/seed17: ok(final_y=0.2779, 43.2s)
[619/1080] anpei_b0.2/nrep10/seed13: ok(final_y=0.6732, 51.7s)
[620/1080] anpei_b0.2/nrep10/seed21: ok(final_y=3.491, 38.0s)
[621/1080] anpei_b0.2/nrep10/seed22: ok(final_y=0.8489, 34.8s)
[622/1080] anpei_b0.2/nrep10/seed28: ok(final_y=1.605, 34.9s)
[623/1080] anpei_b0.2/nrep10/seed25: ok(final_y=3.424, 36.3s)
[624/1080] anpei_b0.2/nrep10/seed24: ok(final_y=1.73, 38.9s)
[625/1080] anpei_b0.2/nrep10/seed23: ok(final_y=1.004, 40.2s)
[626/1080] anpei_b0.2/nrep10/seed30: ok(final_y=2.203, 34.8s)
[627/1080] anpei_b0.2/nrep10/seed27: ok(final_y=3.051, 38.9s)
[628/1080] anpei_b0.2/nrep10/seed19: ok(final_y=0.9161, 59.0s)
[629/1080] anpei_b0.2/nrep10/seed29: ok(final_y=1.08, 44.7s)
[630/1080] anpei_b0.5/nrep03/seed02: ok(final_y=0.1727, 39.7s)
[631/1080] anpei_b0.2/nrep10/seed26: ok(final_y=2.181, 50.5s)
[632/1080] anpei_b0.5/nrep03/seed04: ok(final_y=0.9264, 39.5s)
[633/1080] anpei_b0.5/nrep03/seed05: ok(final_y=-1.874, 38.8s)
[634/1080] anpei_b0.5/nrep03/seed03: ok(final_y=0.2176, 46.7s)
[635/1080] anpei_b0.5/nrep03/seed06: ok(final_y=0.1916, 39.0s)
[636/1080] anpei_b0.5/nrep03/seed08: ok(final_y=-4.244, 41.6s)
[637/1080] anpei_b0.5/nrep03/seed10: ok(final_y=-0.6561, 37.2s)
[638/1080] anpei_b0.5/nrep03/seed07: ok(final_y=0.5135, 42.2s)
[639/1080] anpei_b0.5/nrep03/seed01: ok(final_y=-2.771, 60.9s)
[640/1080] anpei_b0.5/nrep03/seed11: ok(final_y=0.4605, 41.2s)
[641/1080] anpei_b0.5/nrep03/seed16: ok(final_y=-0.36, 36.4s)
[642/1080] anpei_b0.5/nrep03/seed13: ok(final_y=-0.2591, 39.6s)
[643/1080] anpei_b0.5/nrep03/seed15: ok(final_y=-5.873, 37.2s)
[644/1080] anpei_b0.5/nrep03/seed14: ok(final_y=-0.4124, 42.2s)
[645/1080] anpei_b0.5/nrep03/seed12: ok(final_y=0.804, 44.7s)
[646/1080] anpei_b0.5/nrep03/seed19: ok(final_y=-0.2744, 37.3s)
[647/1080] anpei_b0.5/nrep03/seed09: ok(final_y=-0.4622, 60.7s)
[648/1080] anpei_b0.5/nrep03/seed17: ok(final_y=-0.2208, 48.0s)
[649/1080] anpei_b0.5/nrep03/seed20: ok(final_y=-0.5181, 39.2s)
[650/1080] anpei_b0.5/nrep03/seed22: ok(final_y=-0.218, 35.4s)
[651/1080] anpei_b0.5/nrep03/seed23: ok(final_y=0.5666, 35.8s)
[652/1080] anpei_b0.5/nrep03/seed26: ok(final_y=-1.136, 33.6s)
[653/1080] anpei_b0.5/nrep03/seed25: ok(final_y=0.8492, 41.1s)
[654/1080] anpei_b0.5/nrep03/seed28: ok(final_y=0.01813, 38.3s)
[655/1080] anpei_b0.5/nrep03/seed27: ok(final_y=0.1499, 40.8s)
[656/1080] anpei_b0.5/nrep03/seed21: ok(final_y=0.7452, 56.9s)
[657/1080] anpei_b0.5/nrep03/seed18: ok(final_y=-4.736, 61.3s)
[658/1080] anpei_b0.5/nrep05/seed02: ok(final_y=-3.625, 33.9s)
[659/1080] anpei_b0.5/nrep03/seed24: ok(final_y=0.3344, 54.8s)
[660/1080] anpei_b0.5/nrep03/seed30: ok(final_y=-2.638, 38.1s)
[661/1080] anpei_b0.5/nrep05/seed01: ok(final_y=0.4675, 37.7s)
[662/1080] anpei_b0.5/nrep05/seed05: ok(final_y=-7.485, 34.2s)
[663/1080] anpei_b0.5/nrep05/seed03: ok(final_y=-0.239, 38.7s)
[664/1080] anpei_b0.5/nrep03/seed29: ok(final_y=-2.95, 56.2s)
[665/1080] anpei_b0.5/nrep05/seed04: ok(final_y=-0.3159, 44.3s)
[666/1080] anpei_b0.5/nrep05/seed10: ok(final_y=0.2429, 36.2s)
[667/1080] anpei_b0.5/nrep05/seed11: ok(final_y=0.5502, 36.2s)
[668/1080] anpei_b0.5/nrep05/seed09: ok(final_y=0.8678, 42.6s)
[669/1080] anpei_b0.5/nrep05/seed06: ok(final_y=-0.1943, 47.0s)
[670/1080] anpei_b0.5/nrep05/seed08: ok(final_y=0.434, 46.1s)
[671/1080] anpei_b0.5/nrep05/seed12: ok(final_y=-0.4833, 35.3s)
[672/1080] anpei_b0.5/nrep05/seed13: ok(final_y=0.08905, 34.8s)
[673/1080] anpei_b0.5/nrep05/seed07: ok(final_y=0.3674, 53.8s)
[674/1080] anpei_b0.5/nrep05/seed14: ok(final_y=-0.4471, 38.7s)
[675/1080] anpei_b0.5/nrep05/seed16: ok(final_y=-3.665, 36.4s)
[676/1080] anpei_b0.5/nrep05/seed15: ok(final_y=-2.734, 37.2s)
[677/1080] anpei_b0.5/nrep05/seed22: ok(final_y=-0.7789, 36.6s)
[678/1080] anpei_b0.5/nrep05/seed20: ok(final_y=0.2492, 38.5s)
[679/1080] anpei_b0.5/nrep05/seed18: ok(final_y=0.7559, 41.7s)
[680/1080] anpei_b0.5/nrep05/seed21: ok(final_y=1.309, 42.9s)
[681/1080] anpei_b0.5/nrep05/seed23: ok(final_y=0.002477, 42.3s)
[682/1080] anpei_b0.5/nrep05/seed19: ok(final_y=0.4387, 48.8s)
[683/1080] anpei_b0.5/nrep05/seed27: ok(final_y=0.1999, 36.3s)
[684/1080] anpei_b0.5/nrep05/seed26: ok(final_y=-0.1547, 38.8s)
[685/1080] anpei_b0.5/nrep05/seed17: ok(final_y=0.384, 57.9s)
[686/1080] anpei_b0.5/nrep05/seed28: ok(final_y=0.6347, 36.3s)
[687/1080] anpei_b0.5/nrep05/seed24: ok(final_y=0.6976, 44.7s)
[688/1080] anpei_b0.5/nrep10/seed01: ok(final_y=0.4406, 34.3s)
[689/1080] anpei_b0.5/nrep10/seed02: ok(final_y=0.686, 36.9s)
[690/1080] anpei_b0.5/nrep05/seed30: ok(final_y=0.2434, 44.3s)
[691/1080] anpei_b0.5/nrep10/seed05: ok(final_y=0.06222, 34.7s)
[692/1080] anpei_b0.5/nrep10/seed04: ok(final_y=0.02934, 36.7s)
[693/1080] anpei_b0.5/nrep05/seed25: ok(final_y=1.156, 59.8s)
[694/1080] anpei_b0.5/nrep10/seed06: ok(final_y=0.2289, 41.6s)
[695/1080] anpei_b0.5/nrep10/seed07: ok(final_y=-0.07312, 36.0s)
[696/1080] anpei_b0.5/nrep10/seed09: ok(final_y=0.352, 35.7s)
[697/1080] anpei_b0.5/nrep10/seed08: ok(final_y=0.6242, 38.4s)
[698/1080] anpei_b0.5/nrep05/seed29: ok(final_y=0.1506, 59.0s)
